#ActLogModel=2.0.0
+-------------+ Condor Instruments Report +-------------+
SOFTWARE_VERSION : 2.2.2
LOG_FILE_VERSION : 1.0.3
LOG_CREATION_SV : 2.2.2
SUBJECT_NAME : IZTECH_S004_e
SUBJECT_GENDER : 
SUBJECT_DATE_OF_BIRTH : 01/01/2000
DEVICE_PLACEMENT : 
SUBJECT_DESCRIPTION : -
DEVICE_ID : 4536
DEVICE_MODEL : AL0101
HARDWARE_VERSION : 1.0
FIRMWARE_VERSION : 1.8
MEMORY_SIZE : 7963136
LOG_SIZE : 260908
MEMORY_USAGE : 3.28 %
BATTERY_VOLTAGE : 4.1953
ERROR_FLAG : -
ERROR_CODE : 0
POWER_DOWN_FLAG : 0
TAT_THRESHOLD : -
ORIENTATION : 16
MODE : -
INTERVAL : -
DATA_CORRECTION : 0
DATA_CORRECTION : 0
FILE_DATE_TIME : 21/01/2025 15:25:18
CONNECTION_SYSTEM_DATE_TIME : 21/01/2025 15:24:53
CONNECTION_DEVICE_DATE_TIME : 21/01/2025 15:24:53
DEVICE_PLACEMENT : 
+-------------------------------------------------------+
DATE/TIME;EVENT;TEMPERATURE;ORIENTATION;PIM;PIMn;TAT;TATn;ZCM;ZCMn;LIGHT;IR LIGHT;CAP_SENS_1;CAP_SENS_2;F1;F2;F3;F4;F5;F6;F7;F8;MELANOPIC EDI;CLEAR;STATE
21/01/2025 09:17:48;0;9.31;2;0;0;0;0;0;0;1956.64;0.84;203;148;0.1004;0.1780;0.2328;0.2964;0.3294;0.3563;0.4289;0.5846;2017.48;1.64;0
21/01/2025 09:18:18;0;9.31;2;0;0;0;0;0;0;1934.97;0.82;203;147;0.0996;0.1767;0.2309;0.2934;0.3254;0.3512;0.4222;0.5742;2005.82;1.61;0
21/01/2025 09:18:48;0;9.31;2;0;0;0;0;0;0;1909.79;0.79;203;147;0.0986;0.1752;0.2284;0.2898;0.3207;0.3454;0.4145;0.5622;1991.00;1.58;0
21/01/2025 09:19:18;0;9.31;2;0;0;0;0;0;0;1885.38;0.77;203;148;0.0977;0.1739;0.2262;0.2863;0.3161;0.3395;0.4068;0.5503;1978.90;1.55;0
21/01/2025 09:19:48;0;9.31;2;0;0;0;0;0;0;1867.85;0.75;203;148;0.0971;0.1731;0.2248;0.2838;0.3126;0.3350;0.4006;0.5402;1973.93;1.53;0
21/01/2025 09:20:18;0;9.31;2;0;0;0;0;0;0;1858.49;0.73;203;148;0.0969;0.1732;0.2244;0.2825;0.3105;0.3320;0.3962;0.5328;1976.91;1.51;0
21/01/2025 09:20:48;0;9.31;2;0;0;0;0;0;0;1856.97;0.72;203;148;0.0972;0.1738;0.2249;0.2825;0.3098;0.3305;0.3938;0.5282;1986.95;1.50;0
21/01/2025 09:21:18;0;9.31;2;0;0;0;0;0;0;1866.18;0.71;203;148;0.0980;0.1755;0.2266;0.2840;0.3109;0.3311;0.3940;0.5273;2006.99;1.50;0
21/01/2025 09:21:48;0;9.31;2;0;0;0;0;0;0;1890.20;0.72;203;148;0.0994;0.1781;0.2299;0.2878;0.3147;0.3348;0.3978;0.5316;2039.22;1.51;0
21/01/2025 09:22:18;0;9.31;2;0;0;0;0;0;0;1925.91;0.73;203;148;0.1014;0.1816;0.2343;0.2932;0.3205;0.3408;0.4048;0.5402;2080.46;1.54;0
